Rank	Habitat	Subjects	FeatureID	Label	Phylum	MeanRelativeAbundance	MedianRelativeAbundance	DetectionPrevalence
Genus	Anterior nares	74	GE0165	Kocuria	Actinobacteria	0.0000334756790232436	0	0.0135135135135135
Genus	Anterior nares	74	GE0166	Acinetobacter	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0167	Enhydrobacter	Proteobacteria	0.00000321216248337841	0	0.0135135135135135
Genus	Anterior nares	74	GE0168	Methanomassiliicoccus	Euryarchaeota	0	0	0
Genus	Anterior nares	74	GE0169	Allisonella	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0170	Enterococcus	Firmicutes	0.000328985135135135	0	0.0135135135135135
Genus	Anterior nares	74	GE0171	Anaerolineaceae unclassified	Chloroflexi	0	0	0
Genus	Anterior nares	74	GE0172	Pseudoramibacter	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0173	Methanosphaera	Euryarchaeota	0	0	0
Genus	Anterior nares	74	GE0174	Lactonifactor	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0175	Simonsiella	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0176	Chlamydia	Chlamydiae	0	0	0
Genus	Anterior nares	74	GE0177	Desulfobulbus	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0178	Eggerthia	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0179	Propionibacterium	Actinobacteria	0	0	0
Genus	Anterior nares	74	GE0180	Peptostreptococcaceae unclassified	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0181	Faecalicoccus	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0182	Paracoccus	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0183	Catabacter	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0184	Anaerofilum	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0185	Mycobacteroides	Actinobacteria	0	0	0
Genus	Anterior nares	74	GE0186	Mitsuokella	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0187	Pseudomonas	Proteobacteria	0.0000293581081081081	0	0.0135135135135135
Genus	Anterior nares	74	GE0188	Brochothrix	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0189	Carnobacterium	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0190	Psychrobacter	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0191	Serratia	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0192	Aeriscardovia	Actinobacteria	0	0	0
Genus	Anterior nares	74	GE0193	Subdoligranulum	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0194	Sphingomonas	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0195	Proteus	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0196	Butyricicoccus	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0197	Leuconostoc	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0198	Lawsonella	Actinobacteria	0.00130445273029055	0	0.0810810810810811
Genus	Anterior nares	74	GE0199	Citrobacter	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0200	Tepidiphilus	Proteobacteria	0.00000138108108108108	0	0.0135135135135135
Genus	Anterior nares	74	GE0201	Brachyspira	Spirochaetes	0	0	0
Genus	Anterior nares	74	GE0202	Elizabethkingia	Bacteroidetes	0.00000552702702702703	0	0.0135135135135135
Genus	Anterior nares	74	GE0203	Negativicoccus	Firmicutes	0.0000943554092537842	0	0.027027027027027
Genus	Anterior nares	74	GE0204	Stenotrophomonas	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0205	Anaerobiospirillum	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0206	Helicobacter	Proteobacteria	0.000114685123666623	0	0.0135135135135135
Genus	Anterior nares	74	GE0207	Criibacterium	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0208	Blastocystis	Eukaryota unclassified	0	0	0
Genus	Anterior nares	74	GE0209	Agitococcus	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0210	Listeria	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0211	Dermabacter	Actinobacteria	0	0	0
Genus	Anterior nares	74	GE0212	Pyramidobacter	Synergistetes	0	0	0
Genus	Anterior nares	74	GE0213	Comamonas	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0214	Enterobacter	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0215	Burkholderia	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0216	Jonquetella	Synergistetes	0.00000924324416756766	0	0.0135135135135135
Genus	Anterior nares	74	GE0217	Clostridioides	Firmicutes	0	0	0
Genus	Anterior nares	74	GE0218	Hafnia	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0219	Candidatus Gastranaerophilales unclassified	Candidatus Melainabacteria	0	0	0
Genus	Anterior nares	74	GE0220	Bacteroidales unclassified	Bacteroidetes	0	0	0
Genus	Anterior nares	74	GE0221	Pantoea	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0222	Parascardovia	Actinobacteria	0	0	0
Genus	Anterior nares	74	GE0223	Brevundimonas	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0224	Mixta	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0225	Roseomonas	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0226	Acidovorax	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0227	Mycolicibacterium	Actinobacteria	0	0	0
Genus	Anterior nares	74	GE0228	Massilia	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0229	Sphingobium	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0230	Herbaspirillum	Proteobacteria	0	0	0
Genus	Anterior nares	74	GE0231	Synechococcus	Cyanobacteria	0	0	0
Genus	Anterior nares	74	GE0232	Roseiflexus	Chloroflexi	0	0	0
Genus	Retroauricular crease	17	GE0001	Bacteroides	Bacteroidetes	0.000492670594248833	0	0.352941176470588
Genus	Retroauricular crease	17	GE0002	Parabacteroides	Bacteroidetes	0.00000514705779411785	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0003	Alistipes	Bacteroidetes	0.0000368705871841185	0	0.117647058823529
Genus	Retroauricular crease	17	GE0004	Parasutterella	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0005	Faecalibacterium	Firmicutes	0.0000485058726517666	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0006	Ruminococcus	Firmicutes	0.0000802293957188265	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0007	Roseburia	Firmicutes	0.0000577646943294141	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0008	Eubacterium	Firmicutes	0.0000229235248270598	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0009	Lachnospira	Firmicutes	0.00000475294022588254	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0010	Proteobacteria unclassified	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0011	Odoribacter	Bacteroidetes	0.00000289999942000012	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0012	Oscillibacter	Firmicutes	0.00000330588169176484	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0013	Turicimonas	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0014	Akkermansia	Verrucomicrobia	0.00000300588175176482	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0015	Coprococcus	Firmicutes	0.00000381764629529427	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0016	Lachnospiraceae unclassified	Firmicutes	0.0000360529345058837	0	0.117647058823529
Genus	Retroauricular crease	17	GE0017	Ruthenibacterium	Firmicutes	0.000000388235216470604	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0018	Butyricimonas	Bacteroidetes	0	0	0
Genus	Retroauricular crease	17	GE0019	Veillonella	Firmicutes	0.00138827660561472	0	0.176470588235294
Genus	Retroauricular crease	17	GE0020	Fusicatenibacter	Firmicutes	0.00000737646911294147	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0021	Gemmiger	Firmicutes	0.00000139999972000006	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0022	Agathobaculum	Firmicutes	0.000000658823397647082	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0023	Streptococcus	Firmicutes	0.00616154175517947	0.0001336	0.705882352941177
Genus	Retroauricular crease	17	GE0024	Anaerostipes	Firmicutes	0.00000639999872000024	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0025	Dorea	Firmicutes	0.0000214941133482362	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0026	Firmicutes unclassified	Firmicutes	0.00000218235250470597	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0027	Intestinimonas	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0028	Blautia	Firmicutes	0.0000532646952294139	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0029	Haemophilus	Proteobacteria	0.00122535894243825	0	0.294117647058824
Genus	Retroauricular crease	17	GE0030	Lactobacillus	Firmicutes	0.000885358903011182	0	0.294117647058824
Genus	Retroauricular crease	17	GE0031	Victivallis	Lentisphaerae	0	0	0
Genus	Retroauricular crease	17	GE0032	Dielma	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0033	Prevotella	Bacteroidetes	0.000546194111930011	0	0.411764705882353
Genus	Retroauricular crease	17	GE0034	Oxalobacter	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0035	Collinsella	Actinobacteria	0.0000452529321258842	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0036	Lawsonibacter	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0037	Flavonifractor	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0038	Dialister	Firmicutes	0.00000294117588235306	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0039	Barnesiella	Bacteroidetes	0.00000196470548941184	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0040	Phascolarctobacterium	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0041	Monoglobus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0042	Clostridium	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0043	Gordonibacter	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0044	Erysipelatoclostridium	Firmicutes	0.000000217647015294126	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0045	Holdemania	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0046	Adlercreutzia	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0047	Christensenella	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0048	Enorma	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0049	Asaccharobacter	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0050	Ruminococcaceae unclassified	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0051	Eggerthella	Actinobacteria	0.000000241176422352951	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0052	Bilophila	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0053	Lachnoclostridium	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0054	Gemella	Firmicutes	0.000918988323327066	0	0.470588235294118
Genus	Retroauricular crease	17	GE0055	Enterorhabdus	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0056	Olsenella	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0057	Fretibacterium	Synergistetes	0	0	0
Genus	Retroauricular crease	17	GE0058	Actinomyces	Actinobacteria	0.000239294131904709	0	0.352941176470588
Genus	Retroauricular crease	17	GE0059	Rothia	Actinobacteria	0.0000611000010158831	0	0.411764705882353
Genus	Retroauricular crease	17	GE0060	Oribacterium	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0061	Campylobacter	Proteobacteria	0.00275620611401297	0	0.117647058823529
Genus	Retroauricular crease	17	GE0062	Megasphaera	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0063	Fusobacterium	Fusobacteria	0.000075247065705883	0	0.117647058823529
Genus	Retroauricular crease	17	GE0064	Atopobium	Actinobacteria	0.0000588058823529412	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0065	Leptotrichia	Fusobacteria	0.0000166294114829415	0	0.117647058823529
Genus	Retroauricular crease	17	GE0066	Neisseria	Proteobacteria	0.000312864728220004	0	0.352941176470588
Genus	Retroauricular crease	17	GE0067	Granulicatella	Firmicutes	0.000128470600358825	0	0.235294117647059
Genus	Retroauricular crease	17	GE0068	Stomatobaculum	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0069	Lachnoanaerobaculum	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0070	Porphyromonas	Bacteroidetes	0.0000501764703952944	0	0.235294117647059
Genus	Retroauricular crease	17	GE0071	Kingella	Proteobacteria	0.00000274117657705887	0	0.117647058823529
Genus	Retroauricular crease	17	GE0072	Capnocytophaga	Bacteroidetes	0.000192052956137649	0	0.117647058823529
Genus	Retroauricular crease	17	GE0073	Solobacterium	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0074	Staphylococcus	Firmicutes	0.0743150107538996	0.0404901919019616	1
Genus	Retroauricular crease	17	GE0075	Cardiobacterium	Proteobacteria	0.00000120588211176475	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0076	Corynebacterium	Actinobacteria	0.0358781206771198	0.000344199931160014	0.647058823529412
Genus	Retroauricular crease	17	GE0077	Lautropia	Proteobacteria	0.000056747062172942	0	0.235294117647059
Genus	Retroauricular crease	17	GE0078	Alloprevotella	Bacteroidetes	0	0	0
Genus	Retroauricular crease	17	GE0079	Aggregatibacter	Proteobacteria	0.0000774353010088242	0	0.176470588235294
Genus	Retroauricular crease	17	GE0080	Bulleidia	Firmicutes	0.00000258235319941179	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0081	Bifidobacterium	Actinobacteria	0.0000302058763117659	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0082	Parvimonas	Firmicutes	0.0000224352963611767	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0083	Actinobaculum	Actinobacteria	0.0000245882377529414	0	0.117647058823529
Genus	Retroauricular crease	17	GE0084	Eikenella	Proteobacteria	0.00000315882384529415	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0085	Pseudopropionibacterium	Actinobacteria	0.000000594117528235318	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0086	Abiotrophia	Firmicutes	0.000239300023622944	0	0.117647058823529
Genus	Retroauricular crease	17	GE0087	Clostridiales Family XIII Incertae Sedis unclassified	Firmicutes	0.000000382352864705898	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0088	Selenomonas	Firmicutes	0.00000169411730823536	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0089	Cutibacterium	Actinobacteria	0.801809735211044	0.9004871	1
Genus	Retroauricular crease	17	GE0090	Escherichia	Proteobacteria	0.00000610000061000006	0	0.117647058823529
Genus	Retroauricular crease	17	GE0091	Klebsiella	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0092	Gardnerella	Actinobacteria	0.000408617665091766	0	0.294117647058824
Genus	Retroauricular crease	17	GE0093	Sneathia	Fusobacteria	0.000277370615972356	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0094	Veillonellaceae unclassified	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0095	Anaerococcus	Firmicutes	0.0136054710278702	0.0001753	0.588235294117647
Genus	Retroauricular crease	17	GE0096	Peptoniphilus	Firmicutes	0.000274458850975297	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0097	Aerococcus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0098	Mobiluncus	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0099	Tissierellia unclassified	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0100	Mageeibacillus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0101	Mycoplasma	Tenericutes	0	0	0
Genus	Retroauricular crease	17	GE0102	Peptococcus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0103	Ureaplasma	Tenericutes	0	0	0
Genus	Retroauricular crease	17	GE0104	Varibaculum	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0105	Tannerella	Bacteroidetes	0	0	0
Genus	Retroauricular crease	17	GE0106	Mogibacterium	Firmicutes	0.000000176470552941184	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0107	Treponema	Spirochaetes	0	0	0
Genus	Retroauricular crease	17	GE0108	Peptostreptococcus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0109	Alloscardovia	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0110	Bacteroidetes unclassified	Bacteroidetes	0	0	0
Genus	Retroauricular crease	17	GE0111	Slackia	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0112	Peptoanaerobacter	Firmicutes	0.0000124000012400001	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0113	Anaeroglobus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0114	Ottowia	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0115	Johnsonella	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0116	Catonella	Firmicutes	0.0000138058837335295	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0117	Centipeda	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0118	Sutterella	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0119	Butyrivibrio	Firmicutes	0.00000442941087882371	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0120	Catenibacterium	Firmicutes	0.00000148235264470594	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0121	Coprobacter	Bacteroidetes	0	0	0
Genus	Retroauricular crease	17	GE0122	Desulfovibrionaceae unclassified	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0123	Methanobrevibacter	Euryarchaeota	0.00000246470538941186	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0124	Sharpea	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0125	Turicibacter	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0126	Morococcus	Proteobacteria	0.000196547078478237	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0127	Candida	Ascomycota	0	0	0
Genus	Retroauricular crease	17	GE0128	Acidaminococcus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0129	Anaeromassilibacillus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0130	Anaerotruncus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0131	Harryflintia	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0132	Massiliomicrobiota	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0133	Filifactor	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0134	Shuttleworthia	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0135	Finegoldia	Firmicutes	0.00439044159931122	0	0.235294117647059
Genus	Retroauricular crease	17	GE0136	Faecalitalea	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0137	Absiella	Firmicutes	0.000000823529247058859	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0138	Lactococcus	Firmicutes	0.00000345882352941176	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0139	Romboutsia	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0140	Limnochorda	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0141	Moraxella	Proteobacteria	0.000181541181305295	0	0.294117647058824
Genus	Retroauricular crease	17	GE0142	Dolosigranulum	Firmicutes	0.00000227647042117651	0	0.117647058823529
Genus	Retroauricular crease	17	GE0143	Cloacibacterium	Bacteroidetes	0	0	0
Genus	Retroauricular crease	17	GE0144	Anaerotignum	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0145	Intestinibacter	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0146	Eisenbergiella	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0147	Clostridiales unclassified	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0148	Cloacibacillus	Synergistetes	0	0	0
Genus	Retroauricular crease	17	GE0149	Paraprevotella	Bacteroidetes	0.00000410588153176487	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0150	Holdemanella	Firmicutes	0.00000929411578823565	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0151	Sanguibacteroides	Bacteroidetes	0	0	0
Genus	Retroauricular crease	17	GE0152	Coprobacillus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0153	Hungatella	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0154	Pseudoflavonifractor	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0155	Desulfovibrio	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0156	Anaerofustis	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0157	Sellimonas	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0158	Malassezia	Basidiomycota	0.0519092723107736	0.0189437018943702	1
Genus	Retroauricular crease	17	GE0159	Megamonas	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0160	Tyzzerella	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0161	Bacillus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0162	Candidatus Stoquefichus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0163	Scardovia	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0164	Micrococcus	Actinobacteria	0.0000130176469952943	0	0.294117647058824
Genus	Retroauricular crease	17	GE0165	Kocuria	Actinobacteria	0.00000112941187764707	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0166	Acinetobacter	Proteobacteria	0.0000319058844282355	0	0.176470588235294
Genus	Retroauricular crease	17	GE0167	Enhydrobacter	Proteobacteria	0.0000680294150858827	0	0.235294117647059
Genus	Retroauricular crease	17	GE0168	Methanomassiliicoccus	Euryarchaeota	0	0	0
Genus	Retroauricular crease	17	GE0169	Allisonella	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0170	Enterococcus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0171	Anaerolineaceae unclassified	Chloroflexi	0	0	0
Genus	Retroauricular crease	17	GE0172	Pseudoramibacter	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0173	Methanosphaera	Euryarchaeota	0	0	0
Genus	Retroauricular crease	17	GE0174	Lactonifactor	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0175	Simonsiella	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0176	Chlamydia	Chlamydiae	0	0	0
Genus	Retroauricular crease	17	GE0177	Desulfobulbus	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0178	Eggerthia	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0179	Propionibacterium	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0180	Peptostreptococcaceae unclassified	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0181	Faecalicoccus	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0182	Paracoccus	Proteobacteria	0.000000664705882352941	0	0.0588235294117647
Genus	Retroauricular crease	17	GE0183	Catabacter	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0184	Anaerofilum	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0185	Mycobacteroides	Actinobacteria	0	0	0
Genus	Retroauricular crease	17	GE0186	Mitsuokella	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0187	Pseudomonas	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0188	Brochothrix	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0189	Carnobacterium	Firmicutes	0	0	0
Genus	Retroauricular crease	17	GE0190	Psychrobacter	Proteobacteria	0	0	0
Genus	Retroauricular crease	17	GE0191	Serratia	Proteobacteria	0	0	0
