contigIdx	contigIdxMate	AvgCoverage
9093	9093	1.78042
9094	9094	3.28177
9095	1302	0.25974
9095	9095	3.73939
9095	14983	1.0355
9096	2192	0.0643842
9096	9096	6.6552
9096	10297	0.0451447
9097	6616	0.0204054
9097	9097	6.11901
9097	12645	0.0813476
9098	9098	2.70543
9099	9099	3.88946
9100	9100	2.81167
9100	11282	0.0767656
9101	9101	3.08086
9102	9102	3.39484
9103	9103	3.59015
9103	9555	0.0839866
9104	9104	4.01157
9105	9105	4.29689
9106	9106	3.3615
9107	9107	2.93419
9108	9108	3.54259
9109	9109	3.93521
9109	12003	0.0839832
9110	9110	1.91725
9111	4516	0.250435
9111	9111	3.22609
9112	1594	0.140187
9112	9112	1.38411
9112	11457	0.280374
9113	6705	0.213523
9113	9113	2.86975
9114	9114	2.96938
9114	16168	0.167038
9115	9115	8.74874
9115	16539	0.018949
9115	17670	0.0747852
9116	9116	1.94963
9116	14790	0.262127
9117	4438	0.00684744
9117	7665	0.0136949
9117	9117	7.65845
9117	11989	0.00684744
9117	16670	0.061627
9118	7108	0.0440678
9118	8085	0.277042
9118	8182	0.040678
9118	9118	24.3165
9118	12584	0.275501
9118	16907	0.727273
9119	9119	2.79577
9120	2760	3.38145
9120	5431	0.131234
9120	9120	22.7367
9120	16739	4.97113
9121	7365	0.313767
9121	9121	6.55066
9121	12874	0.104822
9122	9122	6.1616
9122	11565	0.0839813
9122	15421	0.083133
9123	9123	3.4154
9124	9124	3.06633
9125	9125	3.25879
9126	1795	0.915416
9126	9126	3.05048
9126	12059	0.102319
9127	9127	2.29463
9128	44	0.180684
9128	9128	4.24708
9128	16176	0.120724
9129	5463	0.370981
9129	9129	3.18961
9130	9130	3.50563
9131	5103	0.102335
9131	9131	3.8956
9132	9132	3.07534
9133	9133	2.13733
9134	9134	3.35033
9135	9135	3.9646
9135	14304	0.413164
9136	9136	3.13985
9136	16728	0.300251
9137	9137	4.03219
9137	14698	0.0287411
9137	15742	0.170148
9138	9138	2.37661
9139	9139	3.56396
9140	9140	3.33507
9141	8515	0.21645
9141	9141	3.82792
9142	9142	1.8598
9143	9143	2.2035
9144	9144	2.18165
9145	9145	2.45436
9146	256	0.34237
9146	9146	3.45314
9147	9147	2.17502
9148	9148	2.47839
9149	3430	0.0165746
9149	3964	0.0165746
9149	9149	6.56343
9149	12290	0.0160221
9150	9150	3.84356
9151	9151	5.25123
9151	9249	0.484452
9151	15513	0.121931
9152	4228	1.41493
9152	8576	2.45573
9152	9152	14.3194
9153	9153	2.07845
9154	9154	2.12275
9155	9155	5.14458
9155	9526	0.219619
9155	10805	0.0549048
9156	6145	0.0780031
9156	9156	3.17889
9157	9157	3.04332
9158	136	0.0763339
9158	3313	0.0382946
9158	9158	12.1672
9158	13149	0.305336
9158	18289	0.0382946
9159	1418	0.00897728
9159	2528	0.00301926
9159	2810	0.0239729
9159	9159	7.61643
9159	11540	0.00297901
9159	17993	0.00287836
9160	9160	2.46475
9160	9348	0.556586
9161	629	0.0245698
9161	2049	0.0062045
9161	2275	0.0371856
9161	2744	0.00603905
9161	9161	9.03396
9161	11492	0.024818
9161	11537	0.0062045
9161	11876	0.0062045
9161	16077	0.0062045
9162	3246	0.373517
9162	7758	0.277951
9162	9162	26.4191
9163	1050	0.861733
9163	9163	3.46933
9164	9164	3.68642
9164	17463	0.223556
9165	8878	0.40195
9165	9165	4.42795
9165	15786	0.325027
9166	9166	2.8391
9167	363	0.023596
9167	9167	4.08117
9168	7295	0.154639
9168	9168	3.53127
9169	4963	0.297619
9169	9169	3.24306
9170	9170	1.63562
9171	9171	4.15567
9171	10416	0.161972
9172	9172	2.97073
9172	13681	0.283286
9173	9173	2.83957
9174	9174	3.13978
9175	783	0.0602168
9175	9175	3.64151
9175	14754	0.0566038
9176	3471	0.149402
9176	9176	2.0757
9177	9177	2.87571
9178	9178	2.81398
9179	6851	0.291829
9179	9179	1.29572
9180	9180	2.05436
9181	9181	2.44515
9182	1215	0.0716396
9182	9182	3.38355
9183	9183	4.31501
9183	17179	0.0195899
9184	9184	3.47107
9185	8569	0.125681
9185	9185	4.93339
9186	8852	0.0948167
9186	9186	3.66498
9187	9187	3.43057
9188	6220	0.487765
9188	9188	2.78956
9189	2506	0.146341
9189	9189	2.02341
9190	9190	1.82304
9190	11516	0.110603
9191	9191	2.56851
9192	8751	0.137963
9192	9192	2.45278
9193	9193	2.8069
9193	14806	0.258621
9193	15906	0.12931
9194	7570	0.00818973
9194	8511	0.0255929
9194	9194	7.47045
9194	12067	0.00853097
9195	5936	0.153342
9195	9195	4.46433
9195	15759	0.152317
9196	9196	3.62731
9196	13923	0.0518983
9197	9197	3.30653
9197	14941	0.348409
9198	9198	3.29006
9199	9199	3.28398
9199	11752	0.0888341
9200	9200	22.9204
9200	16413	2.0362
9200	17074	0.135747
9201	1791	0.210042
9201	9201	3.05516
9201	15031	0.317539
9202	8323	0.500418
9202	9202	4.46449
9203	9203	3.56233
9203	10377	0.397878
9203	17758	0.132626
9204	9204	4.4358
9205	509	0.0442739
9205	3779	0.0436836
9205	9205	12.392
9206	930	0.0820937
9206	9206	5.25675
9207	9207	2.6741
9208	9208	2.47672
9209	4193	0.316197
9209	9209	5.87183
9209	15581	0.837324
9209	16925	0.626056
9210	9210	3.72949
9211	9211	3.92779
9211	12101	0.151935
9212	9212	2.93038
9213	9213	2.40424
9214	9214	3.34077
9215	9215	2.49772
9216	9216	2.79091
9217	6516	0.0787062
9217	9217	4.79569
9217	16972	0.240431
9218	9218	27.8564
9218	16413	0.270099
9218	17074	2.7832
9219	1500	0.163636
9219	7595	0.329477
9219	9219	4.42424
9220	6118	0.304224
9220	9220	4.5987
9220	12522	0.12104
9221	9221	3.62533
9222	9222	2.65175
9223	7626	0.124172
9223	9223	2.34768
9224	9224	3.24096
9224	13296	0.048
9225	9225	1.76949
9226	9226	3.33239
9226	16160	0.28169
9227	9227	6.26138
9227	9740	0.0708996
9228	2528	0.00546822
9228	3271	0.0219217
9228	3724	0.0730397
9228	8663	0.0359828
9228	9228	10.0031
9228	10394	0.0073235
9228	16865	0.0073235
9228	17000	0.0073235
9229	3724	0.115291
9229	4917	0.0191295
9229	6852	0.0385159
9229	9229	10.4782
9230	9230	2.32618
9231	9231	2.38087
9232	9232	2.28889
9233	9233	2.25281
9234	9234	3.46094
9235	1298	0.0767613
9235	9235	4.07098
9235	10641	0.0662461
9236	2109	0.00682563
9236	9236	6.17064
9236	11008	0.0249818
9236	14149	0.00623407
9237	5310	0.342059
9237	9237	4.07853
9238	9238	5.01548
9238	12590	0.147029
9239	9239	3.4112
9240	9240	4.36681
9241	9241	4.67614
9242	4158	0.252845
9242	7193	0.187526
9242	9242	4.57817
9243	9243	4.21291
9244	9244	4.72648
9244	14907	0.241979
9245	9245	3.80408
9246	9246	3.50221
9246	10673	0.4375
9247	884	0.0945776
9247	5725	0.278689
9247	9247	4.23203
9248	9248	2.92493
9249	9151	0.245749
9249	9249	3.44487
9250	8439	0.0794286
9250	9250	3.77829
9251	9251	2.6604
9252	7843	0.121753
9252	9252	4.09903
9252	11026	0.243506
9252	17284	0.121753
9253	5000	0.268847
9253	9253	2.28429
9254	9254	5.69346
9254	13333	0.30654
9255	941	0.507973
9255	5016	0.170843
9255	9255	4.06834
9256	9256	3.00932
9256	13321	0.232919
9257	9257	2.28874
9257	14392	0.285852
9257	17100	0.143407
9258	9258	6.04234
9258	12063	0.0675676
9258	16318	0.134234
9259	9259	4.10628
9260	9260	5.89845
9260	9984	0.21086
9261	9261	1.86355
9262	7031	0.035203
9262	9262	4.80157
9263	9263	2.27608
9264	9264	1.45985
9265	9265	4.29177
9266	7226	0.104787
9266	9266	5.73475
9267	2422	0.0282497
9267	3300	0.0282497
9267	4914	0.084749
9267	5070	0.362474
9267	6308	0.0282497
9267	9267	8.29796
9267	13719	0.0284405
9267	13821	0.166826
9267	16352	0.0572628
9268	4669	0.135501
9268	9268	3.6495
9269	9269	3.03717
9270	7669	0.427658
9270	9270	2.17722
9271	9271	2.95235
9271	13685	0.109971
9272	9272	2.82219
9272	11412	0.118017
9273	7622	0.0424921
9273	9273	6.04996
9273	11430	0.169968
9273	12164	0.0861326
9274	299	0.0462535
9274	9274	3.17299
9275	9275	2.52164
9276	9276	2.05709
9277	9277	5.56039
9278	8747	0.120224
9278	9278	4.23083
9279	7867	0.0858124
9279	9279	2.73741
9279	17999	0.168192
9280	9280	2.68384
9281	9281	4.03639
9282	9282	2.91138
9283	9283	2.959
9283	12217	0.374059
9284	407	0.0952381
9284	4749	0.0978474
9284	9284	2.32159
9285	1615	0.0308778
9285	6788	0.164535
9285	9285	6.52757
9285	16263	0.0324217
9285	17003	0.0330834
9286	2858	1.08076
9286	9286	3.93285
9286	17633	0.664247
9287	478	0.110858
9287	9287	2.94229
9287	16134	0.113136
9288	165	0.0986577
9288	5978	0.0919463
9288	7045	0.1
9288	9288	7.19664
9288	11924	0.1
9288	12468	0.295973
9288	14861	0.2
9288	15347	0.302013
9289	375	0.185818
9289	488	0.259966
9289	3391	0.00742476
9289	5593	0.0285031
9289	8988	0.00742476
9289	9289	29.3141
9289	13182	0.00747459
9289	15153	0.00747459
9289	16279	0.00712577
9290	5518	0.119293
9290	9290	3.48152
9291	9291	3.97899
9292	3922	0.0154792
9292	4344	0.00518278
9292	9292	7.27185
9292	15105	0.0102965
9293	205	0.2149
9293	2012	0.2149
9293	9293	3.72564
9294	9294	2.48018
9295	1476	0.194481
9295	9295	3.04665
9296	907	0.00322345
9296	2264	0.00322345
9296	3467	0.00322345
9296	3735	0.0578932
9296	6046	0.00320196
9296	6429	0.00322345
9296	8455	0.0160958
9296	9296	14.5585
9296	10758	0.00322345
9296	13182	0.00595264
9296	15274	0.00322345
9296	16292	0.0191688
9296	18014	0.00322345
9297	9297	3.3136
9297	11502	0.48
9297	17718	0.3408
9298	9298	0.881944
9299	9299	3.23569
9300	3014	0.259736
9300	4287	0.0521558
9300	7757	0.153338
9300	9300	7.2048
9301	363	0.0148824
9301	5879	0.0595297
9301	9301	6.96835
9301	14069	0.0870126
9302	5108	0.290831
9302	9302	5.85541
9302	10696	0.0489648
9303	9303	3.71929
9304	9304	3.99761
9304	9313	0.285919
9305	1687	0.219724
9305	9305	5.6271
9305	14184	0.268885
9306	9306	3.60771
9306	12907	0.251467
9307	9307	2.02799
9308	9308	3.7948
9308	17867	0.079639
9309	9309	1.95583
9310	9310	3.07238
9311	9311	2.59321
9311	14664	0.4971
9312	2764	0.0362932
9312	9312	4.47834
9312	13879	0.0725865
9313	9304	0.381043
9313	9313	3.30025
9314	5266	0.0652936
9314	9314	2.74277
9314	9977	0.0652936
9315	3466	0.180497
9315	9315	2.51726
9315	14224	0.181708
9316	9316	2.93582
9317	9317	2.53469
9318	9318	3.19355
9318	10604	0.100806
9319	9319	4.14441
9320	9320	2.85231
9321	4537	0.220157
9321	9321	4.17221
9321	16121	0.146771
9322	9322	3.44836
9323	5683	0.0730994
9323	9323	4.64474
9324	5	0.235849
9324	9324	3.96384
9325	9325	3.55654
9325	10811	0.0634146
9326	9326	2.52796
9327	9327	3.08227
9327	9402	0.0963211
9328	8546	0.206634
9328	9328	6.20111
9329	5939	0.275285
9329	9329	4.57135
9329	15350	0.0547996
9330	9330	3.50104
9331	1444	0.1577
9331	9331	6.9284
9332	9332	1.82364
9333	9333	2.66694
9333	10474	0.486224
9334	8341	0.0654332
9334	9334	3.56588
9334	15231	0.0676895
9335	9335	2.66122
9336	9336	3.71022
9337	9337	3.65534
9338	488	0.052283
9338	5306	0.306379
9338	7918	0.417567
9338	9338	5.95364
9339	9339	4.15917
9339	14497	0.551871
9340	9340	3.11266
9341	3102	0.269542
9341	9341	2.01887
9342	2528	0.0186567
9342	3699	0.667662
9342	9342	39.0415
9342	10227	0.0186567
9342	10499	0.650622
9343	9161	0.141509
9343	9343	3.36038
9344	6120	0.657546
9344	9344	3.8173
9345	9345	1.90775
9345	9782	0.378603
9346	9346	3.97241
9347	5234	0.0190694
9347	9347	6.99733
9347	15725	0.0380117
9347	17543	0.151411
9348	1710	0.051957
9348	7829	0.051957
9348	9160	0.259439
9348	9348	4.2293
9348	9799	0.051957
9348	11226	0.148944
9348	12696	0.0509179
9348	13369	0.051957
9349	9349	2.83588
9350	8084	0.0604381
9350	9350	5.47661
9350	11071	0.10073
9351	9351	2.70829
9352	6761	0.102679
9352	9352	6.72218
9353	989	0.241139
9353	9353	3.11332
9354	343	0.00117853
9354	2804	0.00117853
9354	3786	0.00464342
9354	4147	0.00116282
9354	4573	0.00116282
9354	5298	0.00112353
9354	5700	0.00117853
9354	7127	0.00117853
9354	7557	0.00117853
9354	9354	8.38925
9354	11220	0.00117853
9354	11269	0.00700834
9354	13268	0.00117853
9354	13845	0.00117068
9354	16416	0.00117853
9354	16865	0.00117853
9355	9355	3.90735
9356	9356	8.66169
9356	9742	0.479189
9356	11430	0.0800427
9357	9357	3.2114
9357	11301	0.417246
9358	9358	3.71505
9358	15832	0.155524
9359	9359	4.16219
9360	9360	1.79425
9360	15574	0.278035
9361	5345	0.222012
9361	9361	5.52269
9362	9362	1.70647
9363	9363	3.45164
9363	16909	0.2853
9364	9364	3.40637
9365	9365	2.62305
9366	4944	0.283822
9366	9366	1.54399
9367	9367	2.53465
9368	9368	4.26207
9369	3062	0.611611
9369	5352	0.245298
9369	9369	4.02944
9370	4737	0.4043
9370	9370	4.55132
9371	9371	6.75305
9371	10488	0.0168346
9372	9372	3.89716
9372	16799	0.0549208
9373	9373	2.86329
9374	9374	4.58649
9374	15444	0.162162
9374	18256	0.0805405
9375	6529	0.167822
9375	7849	0.0433276
9375	8929	0.214038
9375	9375	5.88359
9376	9376	2.48199
9377	6147	0.198807
9377	9377	2.96421
9378	3842	0.190801
9378	9378	4.00511
9379	9379	3.32768
9379	11621	0.225989
9379	16552	0.350282
9380	8288	0.211102
9380	9380	2.6896
9381	9381	4.87506
9381	14777	0.112219
9382	976	0.172944
9382	9382	4.50884
9382	9756	0.342045
9383	9383	2.54943
9384	8103	0.681699
9384	9384	4.78431
9385	9385	2.2201
9386	610	0.00188527
9386	5237	0.0147931
9386	6114	0.00188527
9386	6137	0.00187271
9386	6645	0.0075411
9386	9386	8.97602
9386	12657	0.00188527
9386	15153	0.00188527
9386	15515	0.00188527
9386	16483	0.00186014
9386	17579	0.00188527
9386	17832	0.00186014
9386	18231	0.00188527
9387	1959	0.00886114
9387	3359	0.0173654
9387	8001	0.00886114
9387	9387	7.15819
9387	15225	0.00892061
9388	2000	0.0388077
9388	9388	6.92525
9388	11405	0.00978346
9388	12834	0.00978346
9388	16622	0.018719
9389	9389	4.5924
9390	9390	2.52182
9391	3055	0.569785
9391	9391	2.61426
9392	9392	2.18879
9393	7200	0.148662
9393	9393	2.06739
9394	9394	2.37089
9395	7371	0.194444
9395	8205	0.194444
9395	9395	2.95459
9396	3898	0.0590112
9396	9396	4.10726
9396	16622	0.053429
9396	17805	0.239234
9397	2327	0.412983
9397	3074	0.179211
9397	5071	0.298686
9397	9397	5.5906
9397	12985	0.236559
9398	9398	2.20595
9399	9399	6.03428
9399	11390	0.179832
9399	14425	0.0601443
9400	9400	3.18817
9401	8852	0.132217
9401	9401	3.92155
9402	1226	0.0298598
9402	5497	0.0101564
9402	7051	0.0604645
9402	9402	6.65482
9403	7202	0.124632
9403	9403	7.78779
9403	12692	0.247579
9404	9404	2.7831
9405	9405	3.49707
9405	9455	0.146484
9406	3132	0.350761
9406	9406	3.77253
9407	2298	0.271673
9407	9407	3.89194
9408	9408	2.6041
9409	9409	1.63752
9410	9410	3.22703
9411	136	0.00207363
9411	610	0.00426088
9411	4490	0.0276531
9411	6063	0.00213044
9411	7930	0.0122997
9411	8321	0.00188899
9411	9411	15.0364
9411	11844	0.00213044
9411	13238	0.00160493
9411	14552	0.00213044
9411	16058	0.00213044
9411	16292	0.010567
9412	9412	2.48012
9413	9413	2.9633
9414	9414	2.01866
9415	4337	0.134986
9415	9415	3.21442
9416	4490	0.151287
9416	6025	0.0117702
9416	9416	13.3532
9416	12077	0.0117702
9416	15436	0.0936911
9416	16539	0.0117702
9416	18347	0.0117702
9417	9417	1.7972
9418	9418	3.52443
9419	3845	0.27284
9419	8550	0.0932256
9419	9419	2.96644
9419	10600	0.0913611
9420	9008	0.145781
9420	9420	4.55367
9420	15968	0.298552
9421	488	0.133393
9421	5308	0.537153
9421	9421	4.80573
9422	3735	0.823953
9422	8455	0.507829
9422	9422	14.314
9422	16292	0.506983
9423	9423	1.55649
9424	9424	2.99818
9425	9425	2.79289
9426	9426	3.2081
9427	3545	0.198186
9427	9427	3.72296
9428	7746	0.0433136
9428	9428	6.93629
9428	10469	0.0717685
9429	9429	2.67888
9430	9430	2.87414
9431	5243	0.478226
9431	9431	4.20806
9431	11923	0.241935
9432	9432	2.37615
9432	14998	0.24937
9433	9433	3.30456
9434	3096	0.0107404
9434	4674	0.0105256
9434	5998	0.0107404
9434	6173	0.0107404
9434	8252	0.0105972
9434	9434	8.3694
9434	9542	0.0106688
9434	9699	0.0209795
9434	10106	0.0107404
9434	12336	0.0107404
9434	18239	0.0844909
9435	9435	3.04906
9436	9436	6.21003
9436	14202	0.0148267
9436	16274	0.0225406
9437	488	0.508227
9437	3383	0.0195874
9437	8722	0.0194568
9437	9437	30.1435
9437	17076	0.0195874
9438	5741	0.134576
9438	6150	0.102069
9438	8059	0.134803
9438	9438	8.12707
9439	9439	2.7641
9440	39	0.0362202
9440	1975	0.0597231
9440	2225	0.0240663
9440	9440	7.43859
9441	9441	3.03073
9442	9442	3.18487
9443	4589	0.07724
9443	9443	3.51571
9444	9444	2.52698
9445	9445	3.34646
9445	12003	0.0590551
9445	17519	0.0590551
9446	1668	0.179104
9446	9446	6.6794
9447	231	0.0683371
9447	9447	4.50399
9447	10461	0.340547
9448	2253	0.0851305
9448	9448	3.80306
9449	2397	0.0680272
9449	9449	7.15556
9449	13182	0.0671202
9449	14041	0.270748
9450	9450	2.16937
9451	419	0.0636073
9451	4878	0.192102
9451	7266	0.0627535
9451	9451	7.96051
9451	14871	0.0318036
9451	15657	0.0956243
9452	2653	0.0970874
9452	9452	3.37152
9452	14299	0.0970874
9453	9453	3.63599
9453	14496	0.175772
9454	9454	2.28203
9455	709	0.0834267
9455	8625	0.835386
9455	9405	0.163494
9455	9455	6.7402
9456	2107	0.0139769
9456	7993	0.0555349
9456	9456	7.89219
9456	16059	0.0277674
9457	1153	0.458941
9457	9457	2.86339
9458	9458	2.82297
9459	9459	2.58
9459	13603	0.545455
9460	9460	4.45303
9461	9461	4.3113
9462	1567	0.129646
9462	9462	2.44771
9463	9463	1.4544
9464	9464	2.64785
9465	9465	1.95318
9466	9466	3.59505
9467	4957	0.139276
9467	9467	4.01764
9467	17093	0.693593
9468	488	0.0788913
9468	9468	4.04904
9469	379	0.0454545
9469	9469	5.83556
9469	11490	0.0746465
9469	15650	0.0151515
9470	9470	3.66392
9470	9490	0.0951173
9471	9471	4.27729
9472	1929	0.0724988
9472	3265	0.0360077
9472	9472	6.60512
9472	17750	0.0362494
9473	9473	2.22334
9474	1836	0.0424622
9474	8678	0.0849245
9474	9474	4.17156
9475	6374	0.0863558
9475	9475	3.57283
9476	9476	2.57347
9477	9477	2.58013
9478	9478	3.07922
9479	9479	3.3161
9480	9480	3.17071
9480	9568	0.151515
9481	9481	3.09141
9482	7045	0.0928513
9482	9482	1.84388
9483	3949	0.393122
9483	9483	3.41133
9484	1875	0.255208
9484	9484	4.99016
9484	12242	0.0868056
9485	9485	2.31317
9486	5360	0.395641
9486	9486	7.37946
9486	16399	0.445509
9487	9487	3.46008
9487	10376	0.126743
9488	9488	2.01353
9489	9489	2.30995
9490	9490	3.57443
9490	12773	0.345009
9491	9491	4.21022
9492	9492	3.46613
9492	13855	0.170852
9493	9493	3.41288
9493	12142	0.0545653
9494	2485	0.268877
9494	9494	3.28913
9495	1981	0.281505
9495	4622	0.0940439
9495	9495	3.35799
9496	406	0.0895255
9496	9496	3.6986
9497	5321	0.370134
9497	9497	2.3395
9498	1825	0.234968
9498	9498	1.85918
9498	16340	0.589399
9499	9499	2.5807
9500	9500	3.38243
9501	944	0.0946667
9501	9501	2.856
9502	9502	2.63905
9503	9503	1.12524
9504	9504	2.60659
9505	9505	2.37986
9506	6021	0.387826
9506	9506	3.74435
9507	9507	2.28861
9508	9508	2.49038
9509	1683	0.0380117
9509	5332	0.0190694
9509	7204	0.0189423
9509	9509	7.32215
9510	9510	3.21463
9510	15387	0.233119
9510	17426	0.120579
9511	9511	2.31605
9512	2459	0.129174
9512	9512	4.4464
9513	9513	1.74197
9514	791	0.0654466
9514	9514	7.00732
9514	13277	0.0650073
9515	5565	0.0499334
9515	9515	3.91578
9515	18131	0.1498
9516	9516	6.51003
9517	526	0.0115794
9517	1615	0.0808245
9517	6242	0.0115794
9517	6639	0.275745
9517	9517	20.7393
9517	11096	0.0115794
9517	12834	0.0115794
9517	14626	0.0675467
9517	16917	0.0110391
9518	9518	5.50737
9518	16164	0.0773209
9519	8849	0.565341
9519	9519	4.23485
9519	9701	0.140625
9519	16786	0.0691288
9520	1887	0.19458
9520	8015	0.195913
9520	8039	0.466459
9520	8524	0.066637
9520	9520	7.73834
9521	2528	0.0190692
9521	8145	0.0800107
9521	9521	7.20789
9521	16070	0.0200027
9522	5182	0.0967848
9522	9522	4.70194
9523	4582	0.22432
9523	9523	3.05438
9524	9524	1.89204
9524	12344	0.274474
9525	9525	3.15975
9525	12030	0.286197
9526	9155	0.203943
9526	9526	5.17471
9527	7710	0.181818
9527	9527	4.4097
9528	9528	8.73728
9528	12250	0.0471945
9528	12975	0.0468799
9528	13808	0.015312
9529	9529	4.12291
9530	9530	2.388
9530	11393	0.22779
9531	3645	0.00811205
9531	7674	0.00805797
9531	9531	8.2074
9531	11494	0.00811205
9531	18016	0.0162241
9531	18133	0.00789573
9531	18138	0.0729544
9532	9532	3.5539
9533	9533	1.90039
9533	15459	0.573242
9534	9534	3.31091
9535	9535	3.60101
9536	9536	4.39864
9537	9537	2.72401
9538	6689	0.133872
9538	9538	3.48158
9539	9539	3.54095
9540	9540	3.40643
9541	6500	0.270698
9541	9541	4.4186
9542	3735	0.0956319
9542	6128	0.0115224
9542	9542	15.5589
9542	12804	0.00570098
9543	7049	0.140376
9543	9543	3.69014
9544	9544	2.16856
9545	9545	2.2395
9546	9546	1.73226
9546	12613	0.12938
9547	5330	0.269542
9547	9547	2.42049
9548	9548	2.56227
9549	9549	3.41733
9550	9550	7.37335
9550	10157	0.0358712
9550	11361	0.0366032
9550	11430	0.109566
9551	7337	0.188605
9551	9551	4.97446
9551	14306	0.244925
9552	9552	2.61992
9553	9553	3.35518
9554	9554	2.8615
9555	1822	0.0264317
9555	6128	0.0119824
9555	9555	12.9493
9555	10341	0.356035
9556	9556	3.87013
9557	9557	2.35061
9558	9558	1.46484
9559	9559	2.06076
9560	9560	3.92105
9561	9561	3.46917
9562	9562	2.91687
9563	1536	0.0117592
9563	2193	0.0352775
9563	6445	0.0466447
9563	6936	0.0117592
9563	6956	0.0117592
9563	8358	0.0468799
9563	8975	0.0117592
9563	9563	7.75494
9563	12954	0.0117592
9564	3823	0.135959
9564	9564	2.99531
9565	9565	2.94521
9565	11104	0.270921
9566	9566	2.25529
9567	9567	3.85896
9568	9480	0.140977
9568	9568	3.86184
9569	9569	3.83598
9570	9570	2.14613
9571	9571	4.44893
9572	7753	0.352991
9572	9572	3.26874
9573	9573	2.54102
9574	3188	0.541992
9574	9574	3.18945
9575	354	0.00311798
9575	610	0.00311798
9575	3203	0.00311798
9575	9575	9.40906
9575	16017	0.0124512
9575	17941	0.00311798
9575	18335	0.00623597
9576	9576	2.90878
9577	9577	3.38783
9578	5467	0.0838611
9578	9578	5.6375
9578	13343	0.0287853
9578	16200	0.140472
9579	9579	2.32596
9579	16872	0.12285
9580	9580	2.32046
9581	1518	0.0161326
9581	9581	8.01229
9581	11387	0.0984416
9582	9582	2.44798
9583	9583	3.69526
9584	9584	2.01001
9585	9585	1.71224
9586	1244	0.149822
9586	1536	0.0157708
9586	9586	8.18847
9586	16611	0.0660817
9587	5576	0.137037
9587	9587	3.18056
9588	2845	0.0442922
9588	9588	5.24764
9589	3902	0.0646385
9589	9589	5.81212
9589	16664	0.0248212
9590	291	0.392445
9590	9590	3.04774
9590	14484	0.235047
9591	9591	3.00735
9591	11759	0.0918555
9592	9592	3.52302
9593	9593	3.80944
9594	4743	0.218213
9594	9594	3.31787
9595	1566	0.117632
9595	3882	0.0789474
9595	9595	5.22026
9596	9596	3.81481
9597	9597	1.8773
9597	15821	0.623539
9598	1330	0.755802
9598	9598	5.54036
9598	10787	0.52775
9599	9599	2.8159
9600	2979	0.142857
9600	9600	3.04714
9601	7062	0.0655977
9601	9601	2.75705
9602	9602	4.2851
9603	9603	2.90283
9603	14437	0.198381
